task_id,description,region,start_date,end_date,image_count,phase,export_type,timestamp,scale_m,crs,dtype,bands
RUBCO5X55EDUXLM2SGCBOWBF,MON_Hasdeo_North_2024_11_renewed,Hasdeo_North,2024-11-01,2024-12-01,4,renewed,drive,2026-02-20T18:34:13.424876,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
2UMMUFPVLC7JX4ZXHSCWRUQA,MON_Hasdeo_North_2024_12_renewed,Hasdeo_North,2024-12-01,2025-01-01,4,renewed,drive,2026-02-20T18:34:16.370307,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
VRVC3OFCTWLDKRMWY2DUT5C4,MON_Hasdeo_North_2025_01_renewed,Hasdeo_North,2025-01-01,2025-02-01,5,renewed,drive,2026-02-20T18:34:18.915245,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
2STCHHSL73MUHLJQZUM3ZY6B,MON_Hasdeo_North_2025_02_renewed,Hasdeo_North,2025-02-01,2025-03-01,5,renewed,drive,2026-02-20T18:34:21.590008,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
OBDPQ4UVB5ZGG5VVLYC6XO6J,MON_Hasdeo_North_2025_03_renewed,Hasdeo_North,2025-03-01,2025-04-01,6,renewed,drive,2026-02-20T18:34:23.615586,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
A5X5FOHOITDJBQKHRNWTPCS5,MON_Hasdeo_North_2025_04_renewed,Hasdeo_North,2025-04-01,2025-05-01,7,renewed,drive,2026-02-20T18:34:26.820596,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
AL6WRINVJS2COSAIIHFMOMTU,MON_Hasdeo_North_2025_05_renewed,Hasdeo_North,2025-05-01,2025-06-01,3,renewed,drive,2026-02-20T18:34:29.043707,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
JHZGO7MU44D2K67GSKRDUXQH,MON_Hasdeo_North_2025_06_renewed,Hasdeo_North,2025-06-01,2025-07-01,2,renewed,drive,2026-02-20T18:34:32.230488,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
M7DMIEZWONQB6RZAEQOK6HTV,MON_Hasdeo_South_2016_10_rapid_exp,Hasdeo_South,2016-10-01,2016-11-01,1,rapid_exp,drive,2026-02-20T18:35:19.936435,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
ZEYMZLBZKCQZW4OKAXKKRSTH,MON_Hasdeo_South_2016_11_rapid_exp,Hasdeo_South,2016-11-01,2016-12-01,1,rapid_exp,drive,2026-02-20T18:35:21.577365,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
QFY4M5CRH6LTFL67JULA7DVG,MON_Hasdeo_South_2017_01_rapid_exp,Hasdeo_South,2017-01-01,2017-02-01,2,rapid_exp,drive,2026-02-20T18:35:25.210321,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
QJRWBDO4INMBF5QYH6FJIND7,MON_Hasdeo_South_2017_02_rapid_exp,Hasdeo_South,2017-02-01,2017-03-01,1,rapid_exp,drive,2026-02-20T18:35:26.891796,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
ZYAJMPRNJVDM7KQJGSBK6X3C,MON_Hasdeo_South_2017_03_rapid_exp,Hasdeo_South,2017-03-01,2017-04-01,2,rapid_exp,drive,2026-02-20T18:35:28.641093,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
IH3UY7IWNGR2M6YV6BZPDUSN,MON_Hasdeo_South_2017_12_rapid_exp,Hasdeo_South,2017-12-01,2018-01-01,4,rapid_exp,drive,2026-02-20T18:35:36.007552,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
QXWQQ5XYK363NLTMVXS6XJCJ,MON_Hasdeo_South_2018_01_rapid_exp,Hasdeo_South,2018-01-01,2018-02-01,4,rapid_exp,drive,2026-02-20T18:35:37.835790,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
6WULM47VLICN5SWYV5MIS3U4,MON_Hasdeo_South_2018_02_rapid_exp,Hasdeo_South,2018-02-01,2018-03-01,1,rapid_exp,drive,2026-02-20T18:35:39.903136,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
M3RCBFYEKC6YLT5NT3JGMVH3,MON_Hasdeo_South_2018_03_rapid_exp,Hasdeo_South,2018-03-01,2018-04-01,2,rapid_exp,drive,2026-02-20T18:35:41.439133,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
7SBMYRITAQZNA5OLZFN3EFAE,MON_Hasdeo_South_2018_04_rapid_exp,Hasdeo_South,2018-04-01,2018-05-01,1,rapid_exp,drive,2026-02-20T18:35:44.614475,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
PGJARMV4R6HF6IICB6NPFVWU,MON_Hasdeo_South_2018_10_rapid_exp,Hasdeo_South,2018-10-01,2018-11-01,1,rapid_exp,drive,2026-02-20T18:35:50.677570,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
ELG7LMNHCYIHUHD2Y6YUM3IW,MON_Hasdeo_South_2018_11_rapid_exp,Hasdeo_South,2018-11-01,2018-12-01,3,rapid_exp,drive,2026-02-20T18:35:52.235902,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
34YY5233S2ISGFZI555FYZPQ,MON_Hasdeo_South_2018_12_rapid_exp,Hasdeo_South,2018-12-01,2019-01-01,3,rapid_exp,drive,2026-02-20T18:35:53.831513,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
2NSMD6QGVJDOEJD2R4E7Y3BH,MON_Hasdeo_South_2019_01_rapid_exp,Hasdeo_South,2019-01-01,2019-02-01,6,rapid_exp,drive,2026-02-20T18:35:56.390157,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
QEAUNJO3GAQR6NFTSAKKKQLJ,MON_Hasdeo_South_2019_02_rapid_exp,Hasdeo_South,2019-02-01,2019-03-01,3,rapid_exp,drive,2026-02-20T18:35:57.991911,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
YYGSZSBDLMHB4DOBFDVE6UF2,MON_Hasdeo_South_2019_03_rapid_exp,Hasdeo_South,2019-03-01,2019-04-01,5,rapid_exp,drive,2026-02-20T18:35:59.620321,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
SLNPFSPUHVMD7RZGPM5B4DQV,MON_Hasdeo_South_2019_04_rapid_exp,Hasdeo_South,2019-04-01,2019-05-01,4,rapid_exp,drive,2026-02-20T18:36:02.431919,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
3F5F6FYOCRNWBBPR6WO5FX5E,MON_Hasdeo_South_2019_05_rapid_exp,Hasdeo_South,2019-05-01,2019-06-01,5,rapid_exp,drive,2026-02-20T18:36:03.967113,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
7VNDT3PBGUMG7KTEHONN5IJO,MON_Hasdeo_South_2019_06_rapid_exp,Hasdeo_South,2019-06-01,2019-07-01,2,rapid_exp,drive,2026-02-20T18:36:05.913585,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
6FJ7LZBRLD4AT6H3GJVLSN5Y,MON_Hasdeo_South_2019_10_rapid_exp,Hasdeo_South,2019-10-01,2019-11-01,1,rapid_exp,drive,2026-02-20T18:36:10.111440,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
I6XZCW4CBL7NBDXABZTJNJRW,MON_Hasdeo_South_2019_11_rapid_exp,Hasdeo_South,2019-11-01,2019-12-01,5,rapid_exp,drive,2026-02-20T18:36:11.602365,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
A54X2LCGVXGX22XHNJ7V4CTR,MON_Hasdeo_South_2019_12_rapid_exp,Hasdeo_South,2019-12-01,2020-01-01,4,rapid_exp,drive,2026-02-20T18:36:13.228322,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
XIDSQB2WAHYZDODCC3BK3Y7I,MON_Hasdeo_South_2020_01_slowdown,Hasdeo_South,2020-01-01,2020-02-01,6,slowdown,drive,2026-02-20T18:36:14.721162,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
AVOA6JUVPKCHI6YU5UTBIA3O,MON_Hasdeo_South_2020_02_slowdown,Hasdeo_South,2020-02-01,2020-03-01,2,slowdown,drive,2026-02-20T18:36:16.302519,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
6TWIKM3DRDFMFGXW4JJSIHKV,MON_Hasdeo_South_2020_03_slowdown,Hasdeo_South,2020-03-01,2020-04-01,3,slowdown,drive,2026-02-20T18:36:17.993624,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
OQQHGIZV73JUY2HALKHWVHSO,MON_Hasdeo_South_2020_04_slowdown,Hasdeo_South,2020-04-01,2020-05-01,4,slowdown,drive,2026-02-20T18:36:19.459953,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
Q4IWFMK4ZUKPFLHD4SCE2F3T,MON_Hasdeo_South_2020_05_slowdown,Hasdeo_South,2020-05-01,2020-06-01,3,slowdown,drive,2026-02-20T18:36:21.922000,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
GVOD7FTAEDJHGUMC2D2GEQHL,MON_Hasdeo_South_2020_06_slowdown,Hasdeo_South,2020-06-01,2020-07-01,1,slowdown,drive,2026-02-20T18:36:23.614199,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
QXG52IICNI6UL5XHZE2NXRTQ,MON_Hasdeo_South_2020_09_slowdown,Hasdeo_South,2020-09-01,2020-10-01,1,slowdown,drive,2026-02-20T18:36:26.234338,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
FFRH6MMKPX6OGEE45R6PGW4Q,MON_Hasdeo_South_2020_10_slowdown,Hasdeo_South,2020-10-01,2020-11-01,2,slowdown,drive,2026-02-20T18:36:27.807191,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
FXSO2CJERV3NREF5R2PAQSDV,MON_Hasdeo_South_2020_11_slowdown,Hasdeo_South,2020-11-01,2020-12-01,5,slowdown,drive,2026-02-20T18:36:29.466655,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
TE76HSOJ5X6DD5GDRLM5SKXZ,MON_Hasdeo_South_2020_12_slowdown,Hasdeo_South,2020-12-01,2021-01-01,5,slowdown,drive,2026-02-20T18:36:31.514155,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
FYIWJMFLSQRZUHGOUTU7QP2D,MON_Hasdeo_South_2021_01_slowdown,Hasdeo_South,2021-01-01,2021-02-01,4,slowdown,drive,2026-02-20T18:36:33.767500,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
O4I7SNTEKMKY2SPL2DBDIOAZ,MON_Hasdeo_South_2021_02_slowdown,Hasdeo_South,2021-02-01,2021-03-01,4,slowdown,drive,2026-02-20T18:36:35.404780,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
RWQLQV4JTCRIOSVJBMBVGZZR,MON_Hasdeo_South_2021_03_slowdown,Hasdeo_South,2021-03-01,2021-04-01,5,slowdown,drive,2026-02-20T18:36:38.312334,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
SXSOU3MZ7TS6AONA7GEQUHER,MON_Hasdeo_South_2021_04_slowdown,Hasdeo_South,2021-04-01,2021-05-01,5,slowdown,drive,2026-02-20T18:36:39.886402,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
EPU77G7PXQIYUZQ6CD5X6Z3D,MON_Hasdeo_South_2021_05_slowdown,Hasdeo_South,2021-05-01,2021-06-01,2,slowdown,drive,2026-02-20T18:36:41.438656,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
HOBOADHNJVGYHZTZ5PVOE4D4,MON_Hasdeo_South_2021_07_slowdown,Hasdeo_South,2021-07-01,2021-08-01,1,slowdown,drive,2026-02-20T18:36:43.638597,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
LZWOPVSTYCLLBF26IWWPQQVM,MON_Hasdeo_South_2021_10_slowdown,Hasdeo_South,2021-10-01,2021-11-01,5,slowdown,drive,2026-02-20T18:36:46.246031,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
4WZN2OW65XMVSBUEJU2DABWE,MON_Hasdeo_South_2021_11_slowdown,Hasdeo_South,2021-11-01,2021-12-01,4,slowdown,drive,2026-02-20T18:36:47.978548,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
26ISCJQUBV7YBZUJGODLQJQE,MON_Hasdeo_South_2021_12_slowdown,Hasdeo_South,2021-12-01,2022-01-01,6,slowdown,drive,2026-02-20T18:36:49.464816,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
OGFHPFTIQKMJUG4E7YCXJACJ,MON_Hasdeo_South_2022_01_slowdown,Hasdeo_South,2022-01-01,2022-02-01,4,slowdown,drive,2026-02-20T18:36:52.206900,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
7HQWV32XQVH5NTYSEHYCBH3H,MON_Hasdeo_South_2022_02_slowdown,Hasdeo_South,2022-02-01,2022-03-01,4,slowdown,drive,2026-02-20T18:36:53.870577,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
VI36T3T3C2VTK5ZSY46SLSQZ,MON_Hasdeo_South_2022_03_slowdown,Hasdeo_South,2022-03-01,2022-04-01,7,slowdown,drive,2026-02-20T18:36:56.689999,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
G5WEMWUYIYLDXZSROBTPUM7K,MON_Hasdeo_South_2022_04_slowdown,Hasdeo_South,2022-04-01,2022-05-01,6,slowdown,drive,2026-02-20T18:37:00.019957,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
64XEFCT57J24RDJE6GTATYLF,MON_Hasdeo_South_2022_05_slowdown,Hasdeo_South,2022-05-01,2022-06-01,4,slowdown,drive,2026-02-20T18:37:01.737404,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
IFWA7UYQJK2LWK3AHCJHHGPY,MON_Hasdeo_South_2022_10_slowdown,Hasdeo_South,2022-10-01,2022-11-01,3,slowdown,drive,2026-02-20T18:37:05.984293,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
MDPBKFPYQJTGXCZWJ7PHH55T,MON_Hasdeo_South_2022_11_slowdown,Hasdeo_South,2022-11-01,2022-12-01,5,slowdown,drive,2026-02-20T18:37:07.545519,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
GSYZLZETQ5H4J5UEHLYVKWOI,MON_Hasdeo_South_2022_12_slowdown,Hasdeo_South,2022-12-01,2023-01-01,6,slowdown,drive,2026-02-20T18:37:10.175581,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
3MZWLYQAF2NPQC7XNJO77NYR,MON_Hasdeo_South_2023_01_renewed,Hasdeo_South,2023-01-01,2023-02-01,5,renewed,drive,2026-02-20T18:37:12.426764,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
KX2NXJN2L22AMA4NTVAVYYGI,MON_Hasdeo_South_2023_02_renewed,Hasdeo_South,2023-02-01,2023-03-01,5,renewed,drive,2026-02-20T18:37:15.328471,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
KQAOOUYO5ML7X5AC7AC3WS7G,MON_Hasdeo_South_2023_03_renewed,Hasdeo_South,2023-03-01,2023-04-01,4,renewed,drive,2026-02-20T18:37:17.024703,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
IH2MZVFHQFTIS7IJR5DCUR2K,MON_Hasdeo_South_2023_04_renewed,Hasdeo_South,2023-04-01,2023-05-01,1,renewed,drive,2026-02-20T18:37:18.655694,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
KD6VPNQBBRKRT3ABIHUEMBAU,MON_Hasdeo_South_2023_05_renewed,Hasdeo_South,2023-05-01,2023-06-01,3,renewed,drive,2026-02-20T18:37:22.609664,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
ED3CVV54QAK4XBWNFNGEXQR6,MON_Hasdeo_South_2023_06_renewed,Hasdeo_South,2023-06-01,2023-07-01,1,renewed,drive,2026-02-20T18:37:24.372482,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
XE7T4FCATO3O2BLKGZRQTG3S,MON_Hasdeo_South_2023_10_renewed,Hasdeo_South,2023-10-01,2023-11-01,4,renewed,drive,2026-02-20T18:37:28.591639,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
STAF64ERM5WQZ4OX4IUYFYHA,MON_Hasdeo_South_2023_11_renewed,Hasdeo_South,2023-11-01,2023-12-01,5,renewed,drive,2026-02-20T18:37:30.277972,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
RKBONW6HXQQ7UYZ2PY2YTWR5,MON_Hasdeo_South_2023_12_renewed,Hasdeo_South,2023-12-01,2024-01-01,5,renewed,drive,2026-02-20T18:37:32.064393,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
XRZZWEAOAHH6KFM2PYTGPX7L,MON_Hasdeo_South_2024_01_renewed,Hasdeo_South,2024-01-01,2024-02-01,3,renewed,drive,2026-02-20T18:37:33.752309,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
5DCTCJOU5UYDOKEYTDHMCDQF,MON_Hasdeo_South_2024_02_renewed,Hasdeo_South,2024-02-01,2024-03-01,3,renewed,drive,2026-02-20T18:37:35.390081,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
353A65A7D7Q6K6HAPZZNNHIG,MON_Hasdeo_South_2024_03_renewed,Hasdeo_South,2024-03-01,2024-04-01,5,renewed,drive,2026-02-20T18:37:37.321058,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
ZSB6WTVTXYGUVU2VCPGCRUOU,MON_Hasdeo_South_2024_04_renewed,Hasdeo_South,2024-04-01,2024-05-01,5,renewed,drive,2026-02-20T18:37:39.230552,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
PCN3TITCJTGLZHBILTS7HDOY,MON_Hasdeo_South_2024_05_renewed,Hasdeo_South,2024-05-01,2024-06-01,4,renewed,drive,2026-02-20T18:37:40.904739,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
GRHVQW63JBKRGKMCI6LUTMSF,MON_Hasdeo_South_2024_06_renewed,Hasdeo_South,2024-06-01,2024-07-01,2,renewed,drive,2026-02-20T18:37:43.018652,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
HLXAVFZQQVMMU67X3D4LAP4A,MON_Hasdeo_South_2024_10_renewed,Hasdeo_South,2024-10-01,2024-11-01,2,renewed,drive,2026-02-20T18:37:49.060995,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
TBRV5SCBB3VDWRQLDUSOZ5WN,MON_Hasdeo_South_2024_11_renewed,Hasdeo_South,2024-11-01,2024-12-01,4,renewed,drive,2026-02-20T18:37:50.709890,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
JBGYLM7BKR5BBD65RWGAAHVB,MON_Hasdeo_South_2024_12_renewed,Hasdeo_South,2024-12-01,2025-01-01,4,renewed,drive,2026-02-20T18:37:52.713104,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
SJEYF6W32GAEVCSOC5YXN3PV,MON_Hasdeo_South_2025_01_renewed,Hasdeo_South,2025-01-01,2025-02-01,5,renewed,drive,2026-02-20T18:37:56.594704,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
YIP3IZZVYWGOMXWR7RWT33ZK,MON_Hasdeo_South_2025_02_renewed,Hasdeo_South,2025-02-01,2025-03-01,5,renewed,drive,2026-02-20T18:37:58.315111,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
KMLMM54XLC2YJ2YAWNYNWIPE,MON_Hasdeo_South_2025_03_renewed,Hasdeo_South,2025-03-01,2025-04-01,6,renewed,drive,2026-02-20T18:37:59.925422,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
4VYK554TB2UOPTCVFWLINBYL,MON_Hasdeo_South_2025_04_renewed,Hasdeo_South,2025-04-01,2025-05-01,7,renewed,drive,2026-02-20T18:38:01.436435,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
UOFWTSGNI3465CGLUXUPEZXQ,MON_Hasdeo_South_2025_05_renewed,Hasdeo_South,2025-05-01,2025-06-01,4,renewed,drive,2026-02-20T18:38:03.285960,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
CR53S5JHJOAMRJXFLF2T6RTC,MON_Hasdeo_South_2025_06_renewed,Hasdeo_South,2025-06-01,2025-07-01,2,renewed,drive,2026-02-20T18:38:04.982019,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
TP6V4NRMCBAUT2HAJ2KK6BIY,MON_Mining_Buffer_2016_10_rapid_exp,Mining_Buffer,2016-10-01,2016-11-01,2,rapid_exp,drive,2026-02-20T18:38:48.073494,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
7I7MYKM5CWB5BWDGYPVMDBUO,MON_Mining_Buffer_2016_11_rapid_exp,Mining_Buffer,2016-11-01,2016-12-01,1,rapid_exp,drive,2026-02-20T18:38:49.870325,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
7CMW4OSAU47QEBNFC3MEQWDI,MON_Mining_Buffer_2017_01_rapid_exp,Mining_Buffer,2017-01-01,2017-02-01,4,rapid_exp,drive,2026-02-20T18:38:53.251757,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
J7GSJR347IQIXCLIEX46GL63,MON_Mining_Buffer_2017_02_rapid_exp,Mining_Buffer,2017-02-01,2017-03-01,2,rapid_exp,drive,2026-02-20T18:38:55.373215,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
KTZETQVEVO5ZZBMFWBYNDFSJ,MON_Mining_Buffer_2017_03_rapid_exp,Mining_Buffer,2017-03-01,2017-04-01,4,rapid_exp,drive,2026-02-20T18:38:57.099510,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
DSUF7DXGEJRBRRXLSIMRFSEI,MON_Mining_Buffer_2017_11_rapid_exp,Mining_Buffer,2017-11-01,2017-12-01,1,rapid_exp,drive,2026-02-20T18:39:06.701515,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
JR6T3QQYUWWI5WBA2ZJQ63ZR,MON_Mining_Buffer_2017_12_rapid_exp,Mining_Buffer,2017-12-01,2018-01-01,7,rapid_exp,drive,2026-02-20T18:39:10.432096,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
5WMHQ6IYTZUCURSKGYCNL53A,MON_Mining_Buffer_2018_01_rapid_exp,Mining_Buffer,2018-01-01,2018-02-01,5,rapid_exp,drive,2026-02-20T18:39:13.222949,10,EPSG:32644,Float32,"B2,B3,B4,B8,B8A,B11,B12,SCL,NDVI,NDWI,NBR,EVI"
